video_id,video_title,author,comment,likes,date,sentiment,sentiment_score
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@JJ0901,"그 무엇보다 값비싼 사랑과 경험을 주셨네
이게 찐 금수저예요 
비싼 장난감 다 사줘도 부모와의 교감이 빠진다면 아무런 의미가 없거든요. 정말 좋은 부모신 거예요.",349,2026-05-18T08:56:20Z,중립,0.6809
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@shy1445,성격도 엄청 차분하시고 점잖으신 거 같아요 수상 진심으로 축하드립니다,115,2026-05-18T08:33:34Z,중립,0.541
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@민트-h6m,이분 드라마 더글로리에서 나쁜 교장역으로 나오신 그분 맞아요?,2,2026-05-18T07:33:08Z,중립,0.1581
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@이지연-f5i2j,이런분이 수상을 하시면 시청자는 기분이  너무 좋죠~  진심으로 축하드려요,308,2026-05-18T07:20:51Z,중립,0.4229
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@wuj4750,최고의 아빠,21,2026-05-18T07:20:05Z,중립,0.265
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@성민규-x2y,놀면뭐하니에서 백부장님 모시고 놀면상사 한번 했음좋겠어요ㅎ,15,2026-05-18T07:16:13Z,중립,0.3119
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@user-lm3nn9rf3f,누구보다도 연기는 명품,17,2026-05-18T07:12:49Z,중립,0.7948
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@목고버섯,연기오래하고잘하는분인데 30몇년만에 첨 상받앗다는게 놀랍네. 앞으로 잘되면좋겟네. 화이팅입니다,110,2026-05-18T07:08:23Z,중립,0.5305
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@77succeed,"축하드립니다~
앞으로 승승장구 하세요~^^",16,2026-05-18T07:04:28Z,중립,0.4137
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@지니-o4m4v,좋은 아빠시구나 진짜 으른,339,2026-05-18T06:18:55Z,중립,0.1098
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@underground84100,기사로 확인했습니다 수상축하드려요😊,41,2026-05-18T05:56:11Z,중립,0.4984
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@paulha-y1f,수상소감에서 진심을 봤습니다. 꼭 대성하시길 바래요! 늘 응원합니다 ❤,79,2026-05-18T05:42:22Z,중립,0.3447
3V8SLEXp5Eg,형편이 어려워 장난감 대신 몸으로 최선을 다해 놀아주던 아빠#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@황화숙-o8v,축하드립니다^^  응원합니다~  (고진감래),29,2026-05-18T05:11:37Z,중립,0.1685
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@seungwonoh9870,그만둘수 없는  미모지 ㅋ저얼굴로  어떻게  평범하게  사니,0,2026-05-19T02:41:51Z,중립,0.219
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@ashleyyiroom8776,저런 외모에 데뷔를 못했다니...진짜 실력안됨 데뷔 안되나봄😂,0,2026-05-19T02:14:13Z,중립,0.1338
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@user-jw9oj6rw8c,확신의 배우상,6,2026-05-18T23:38:22Z,중립,0.6736
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Aptttttaa,말투 너무 고상하다 ㅎㅎㅎㅎ 역시 대비 마마 스타일이네,5,2026-05-18T23:26:48Z,중립,0.1325
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@일본은가까워,"춤 노래 다 안된다 했으나...이쁘잖아, 결국 이뻐",2,2026-05-18T22:40:25Z,중립,0.2716
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@도레미-j3r,sm에서의 7년간의 연습생 생활보단 그저 슬기(레드벨벳)랑 노는게 너무 즐거웠다던 승연씨 늘 화이팅!!❤,2,2026-05-18T17:00:25Z,중립,0.3509
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@dyjeo6663,"여행을 대신해 드립니다
너무 좋았어요~ 시즌2 나오면 좋겠는데 ㅎ",2,2026-05-18T16:29:11Z,중립,0.3582
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@임희주-p3r,저 목소리는 mc나 디제이 해도 되겠다,2,2026-05-18T15:32:43Z,중립,0.47
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Krormswldndx,"어릴때 진짜 이뻣는데
세월이 지낫구만",3,2026-05-18T15:31:21Z,중립,0.1093
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@soonh8200,졸라 예쁘다,7,2026-05-18T15:10:36Z,중립,0.305
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@RECONNAISSANCE-scout,공승연 ❤,4,2026-05-18T14:54:49Z,중립,0.3659
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@goodbye10,어린데도 고상하고 우아한 너낌,31,2026-05-18T14:49:12Z,중립,0.0912
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@김패파,???:난 시체도 세워,0,2026-05-18T13:46:58Z,중립,0.1615
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@sorezore2462,애 태도가 뭐야. 대배우인데,2,2026-05-18T12:49:57Z,중립,0.1561
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@이정연-e7l,연기를잘하잖아 괜찮아,20,2026-05-18T12:15:45Z,중립,0.1784
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@모아나aa,배우상,10,2026-05-18T12:13:39Z,중립,0.2294
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@침츄니,이 아가씨 호감이여~흥하길,20,2026-05-18T10:59:58Z,중립,0.3349
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@ok_sunbi,예전 영상들 보면 그렇게 못하지도 않음,19,2026-05-18T09:36:42Z,중립,0.3077
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@우키랑,겸손해… 그리고 아이돌상 아니고 확신의 배우상…,135,2026-05-18T08:02:12Z,중립,0.4007
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@KoreaTopRich_Buy_BE_ALMU_INV,저분 누군가요?,0,2026-05-18T06:15:28Z,중립,0.2322
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@the8tontruck,진짜 이목구비 시원시원하다,83,2026-05-18T04:56:48Z,중립,0.2313
zZRob9MQbFY,7년의 연습생 생활을 끝내고 방에만 누워있던 승연을 일으킨 엄마의 한마디#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@랍비-z6v,배우 광고모델상이야,41,2026-05-18T03:28:40Z,중립,0.3514
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Surfer_9,이 형님이 맡은 배역은 0.1초도 몰입이 안된적이 없음,0,2026-05-19T03:34:55Z,중립,0.3784
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@chungtaejin,조시팔씨 축하요,0,2026-05-19T03:24:51Z,중립,0.3897
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@뭘로하지-f6p,진정성있는 모습 정말 멋있어요. 화이팅,0,2026-05-19T03:17:09Z,중립,0.3592
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@ShdjdjDbsjjs,"김부장에서는 류승룡 애착인형이었는데
무빙에서는 류승룡한테 맞아죽었지",0,2026-05-19T03:10:21Z,중립,0.2591
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@나대기-c8e,전설의 시작,0,2026-05-19T03:05:16Z,중립,0.1376
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@아숨차-l8r,"유승목 씨 처럼 오랜시간 무명으로 열심히 자신의 역할을 해 오셨던 분들이 상 을 받으면 
자신의 위치에서 묵묵히 일하는 모든 서민들이 함께 상을 받은것 같은 기분이 들어 
큰 위로를 받는다.",0,2026-05-19T02:52:42Z,중립,0.2399
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@jji01,"요만큼만봐도 눈물줄줄
좋은사람인게 느껴져요ㅠㅠ
행복하세요 늘 응원할게요❤",0,2026-05-19T02:37:55Z,중립,0.645
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Pink_GGuRi,"진짜 오랜 무명 끝에 기나긴36년을 버틴 유승목 배우님 너무 멋지시고 축하드립니다.🎉🎉

앞으로 더더욱 승승장구하시고 대박나세요❤❤",0,2026-05-19T02:22:28Z,중립,0.3197
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@얼그레이크림-d6j,^^예전부터 연기하는 모습 보면서 솔직히 이름을 알고 본적은 한번도 없는거같아요!그래도 볼때마다 목소리 좋으시다 ㅡ!발음 정확하시다!연기 잘하신다하고 봤는데 이번 김부장에서 확실히 더 각인이 됐어요!정말 정말 백상축하드려요!톱스타분들도 열심히 하셔서 그자리까지 가셨겠지만 이렇게 어려운 여건속에서도 포기하지않고 열심히 하시는 배우분들 화이팅입니다!이제 유승목배우님 이름 꼭 기억할께요^^,0,2026-05-19T02:17:10Z,중립,0.4781
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@홍혜정-w7j,이 분  아무리 작은 역이라도 연기 최선을 다해 하시는거 같아 감동입니다,0,2026-05-19T02:08:10Z,중립,0.5837
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@데헷-02,이분 수상소감 개멋지심❤,1,2026-05-19T02:00:35Z,중립,0.4629
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@무-r9u,노력하신거에 비하여 너무 늦은 수상 소식이지만 지금부터 시작입니다  배우님~ 응원할께요  멋진 배우이십니다~,0,2026-05-19T02:00:33Z,중립,0.2612
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@마봉구,"특유의 연기력, 바람새는 소리랑 말투가 독특해서 기억에 남는 배우님",0,2026-05-19T01:56:35Z,중립,0.2238
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@왕지윤-t4b,대한민국은 연기르 상을 안주고 이름값에. 상을 주는 저급한 나라.   유상목 님. 진심 축하 드립니다 🎉,0,2026-05-19T01:46:16Z,중립,0.2845
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@rapha-p2e,"유승목 배우님 넘나 추카드려요~
그른데... 허수아비에서... 도대체 아들들이 넘 나이가 많....
몇 살에 애를 낳으신거에욧!!! ㅋㅋㅋㅋ",0,2026-05-19T01:40:04Z,중립,0.1204
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@rotten_shrimp,영화 좋아하는 내가 직장 문제로 힘들던 차에 처음으로 정주행한 드라마 김부장. 그런데 내가 좋아했던 수많은 영화에 배우님이 계셨습니다 너무 늦게 성함을 알았네요 배우님을 보며 열심히 살아야겠다는 다짐을 합니다 유퀴즈 본방사수 할게요❤,0,2026-05-19T01:24:28Z,중립,0.3131
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@haewon_luv0324,허수아비에서 잘 보고 있습니다 🎉🎉🎉,0,2026-05-19T01:11:32Z,중립,0.0754
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@brianpark8495,"여성발명왕 김은미
여성발명왕 김은미
여성발명왕 김은미
여성발명왕 김은미
이분 꼭 불러주세요. 이공대가 살아가 대한민국이 삽니다.",0,2026-05-19T01:04:10Z,중립,0.0898
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@brianpark8495,"최초 여성발명왕 김은미 부사장 불러주세요.

https://n.news.naver.com/article/011/0004622237",0,2026-05-19T01:03:38Z,중립,0.0855
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@totoro._.2727,"열혈사제 순천오광두로 처음 알게되었어요!
이후로 무빙에서도 크래시에도 나오시고 할때마다 넘 반가웠습니다 응원합니다🎉🎉",0,2026-05-19T00:52:20Z,중립,0.3766
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@김지운-s9v,받을 분이 받았다.,0,2026-05-19T00:50:01Z,중립,0.311
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@SiriusB_451,유승목배우님 내년 내후년 계속 상주고 상받으셔도 뭐라 못함.. 연기 너무 잘하심 최고 계속 상받으셔요 ^^,0,2026-05-19T00:36:54Z,중립,0.4943
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@행복이-e9c,이분..찐인듯~수상하신거 축하드립니다😊,0,2026-05-19T00:18:32Z,중립,0.1798
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@gosemf327,목소리자체가 되게 배우같음.. 말투도 계속 듣고싶은 우아한 목소리이심 ..,0,2026-05-18T23:00:30Z,중립,0.2699
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@koreanroc,이번에 허수아비도 그렇고 짱이심ㅋㅋㅋ,0,2026-05-18T22:22:41Z,중립,0.235
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@여름-p9u,명품배우!!! 명품연기!!!,1,2026-05-18T22:13:07Z,중립,0.5577
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@user-lv5nr6wh3x-x8i,"이 식물원인지 어딘지가 암튼 눈물존이다
입장과 동시에 눈물흘린 윤경호님때처럼 예고편부터 습기 너무 가득해... ㅠ ㅠ 축하드려요",1,2026-05-18T19:02:38Z,중립,0.14
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Helen-n3o7g,"유승목님.. 왜 이제야 상 받으신건지..
감동❤❤❤❤❤❤❤",0,2026-05-18T18:06:22Z,중립,0.6638
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Helen-n3o7g,"너무 감동 이였어요.,
유퀴즈 오랜만에 보네.. 이 분 때문에 보네..",0,2026-05-18T18:04:37Z,중립,0.4158
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Es이스,진짜 연기 잘 하심  무빙때  너무 연기 잘하셔서 짜증 났어요,0,2026-05-18T17:26:47Z,중립,0.186
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@개보개보,유퀴즈 진짜 빠르다 ㅋㅋㅋㅋ 이렇게 유승목 낋여주면 우리야 감사하쥐,0,2026-05-18T16:47:04Z,중립,0.8501
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@roxyk5302,"나는 이런 명연기하시는 분들은 그냥 단순히 명품조연이 아니라, 자기분야에서 최고실력 전문가들이시 명장 이라고 부르고 싶다",0,2026-05-18T16:28:57Z,중립,0.4584
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@사다하루-b5c,사람냄새 진하게 나는 진짜배기 배우.. 말하는 것만 들어도 느껴진다 오래 인내하고 쌓아온 사람 같다,0,2026-05-18T16:14:50Z,중립,0.2218
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@user-eu8dp6vk4t,허수아비 잘보고있습니다!! 축하드려요~~,0,2026-05-18T15:36:46Z,중립,0.2718
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@se0vin,연기 참 잘해..,0,2026-05-18T14:54:58Z,중립,0.2401
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@hahauji,유.승.목.배우 기억할게요 이번 상은 내 가족이 받은거처럼 기뻤어요🎉,0,2026-05-18T14:45:20Z,중립,0.2725
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@홀리싓-z6m,여기저기 작품에서 많이 봤는데 다 동일인물인지 몰랐음 ㄹㅇ 팔색조 그자체,0,2026-05-18T14:43:40Z,중립,0.1473
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@hahauji,진짜 앞으로 더 승승장구하시고 그동안 고생하셨던거 보다 훨씬 훨씬 더더더 좋은 일만 생기길 기도할게요. 따님들도 예쁘고 배우님도 무조건 응원할게요😊,0,2026-05-18T14:42:15Z,중립,0.3454
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@yejoon-s8z,"연기가 늘 좋았어요~
앞으로도 기대합니다~
배우님 축하드려요~~",2,2026-05-18T14:32:30Z,중립,0.4691
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@hygge-h8x,나는 연극배우 출신들의 이런 서사가 너무 좋더라,2,2026-05-18T14:18:12Z,중립,0.2094
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@Hyeryeon1011,"넘 넘 좋아하는 배우라 수상 호명 될 때 소리쳤어요.
앞으로도 쭉 응원합니다.♡♡",0,2026-05-18T13:55:23Z,중립,0.3422
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@daegujun99,허수아비 이희준 아버지네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,2026-05-18T13:51:19Z,중립,0.1593
Qqc156oUoIg,[예고] 백상 조연상! 명품 배우 유승목🏆 감격의 수상 순간 비하인드와 아내와의 사랑의 도피 썰!🏃‍♀️#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.344,@모모링-o3s,모범택시 시즌1때도 넘 잘봤답니다. 진짜 축하드려요!!,0,2026-05-18T13:34:59Z,중립,0.3688
